accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
2017-03-21 00:01:40.215,3546,TCP  ,81.31.250.29,589,Microsoft Edge,,Female,DE,Normal,persian,1500.4,No,0.0,Credit Card
2017-03-21 00:01:40.216,2844,TCP  ,81.34.173.160,1725,IOS App,,Male,CN,Normal,English,1500.4,No,0.0,Cash
2017-03-21 00:01:40.216,1887,TCP  ,81.34.79.185,579,IOS App,,Female,IN,Normal,Spanish,26.15,No,0.0,Cash
2017-03-21 00:01:40.244,3436,TCP  ,81.36.254.193,702,IOS App,,Female,US,Normal,Spanish,600.16,No,0.0,Debit Card
2017-03-21 00:01:40.244,1999,TCP  ,81.40.43.106,586,IOS App,,Male,GB,Normal,Spanish,0.0,Yes,35.19,Credit Card
2017-03-21 00:01:40.244,4757,TCP  ,81.4.127.178,556,IOS App,,Female,RU,Normal,English,71.68,No,0.0,Cash
2017-03-21 00:01:40.244,3240,TCP  ,81.4.127.178,515,Chrome,,Male,IT,Normal,English,600.16,No,0.0,Cash
2017-03-21 00:01:40.552,4862,TCP  ,81.4.127.178,702,Chrome,,Female,CH,Normal,English,1800.51,No,0.0,Credit Card
2017-03-21 00:01:40.552,2418,TCP  ,81.4.127.178,586,Chrome,,Male,PR,Normal,English,10.46,No,0.0,Others
2017-03-21 00:01:40.552,1910,TCP  ,81.4.151.89,556,Chrome,,Female,JP,Normal,English,0.0,Yes,10.605,Credit Card
2017-03-21 00:01:40.552,4399,TCP  ,81.48.152.120,469,Chrome,,Male,US,Normal,French,0.0,Yes,225.06,Credit Card
2017-03-21 00:01:40.597,3427,TCP  ,81.5.242.207,561,Chrome,,Female,CN,Normal,English,0.0,Yes,1140.304,Debit Card
2017-03-21 00:01:40.597,3160,TCP  ,81.51.226.79,589,Chrome,,Male,IT,Normal,French,1500.4,No,0.0,Credit Card
2017-03-21 00:01:40.606,2724,TCP  ,81.51.65.241,639,Chrome,,Female,CA,Normal,French,35.19,No,0.0,Credit Card
2017-03-21 00:01:40.606,2792,TCP  ,81.57.50.194,614,Chrome,,Female,IT,Normal,English,0.0,Yes,56.8125,Credit Card
2017-03-21 00:01:42.621,3613,TCP  ,81.64.12.245,639,Chrome,,Female,CA,Normal,French,46.92,No,0.0,Credit Card
2017-03-21 00:01:42.621,2960,TCP  ,81.65.15.260,614,Others,,Male,NO,Normal,French,107.52,No,0.0,Cash
2017-03-21 00:04:51.728,3375,TCP  ,81.7.17.59,1035,Others,,Female,US,Premium,English,2400.68,No,0.0,Cash
2017-03-21 00:04:51.728,2410,TCP  ,81.82.232.168,3341,Others,,Male,IN,Premium,English,35.19,No,0.0,Cash
2017-03-21 00:02:21.301,2086,TCP  ,81.83.12.231,1586,Others,,Female,IT,Premium,English,5.23,No,0.0,Credit Card
2017-03-21 00:02:21.301,4002,TCP  ,81.83.156.129,2545,Others,,Female,RU,Premium,English,900.24,No,0.0,Cash
2017-03-21 00:02:28.880,4764,TCP  ,81.95.178.261,2279,Others,,Male,GB,Premium,Spanish,15.15,No,0.0,Cash
2017-03-21 00:02:28.880,1889,TCP  ,81.95.185.58,3265,Mozilla Firefox,,Female,JP,Premium,Russian,0.0,Yes,7.322,Credit Card
2017-03-21 00:03:57.485,1524,TCP  ,81.96.67.45,977,Mozilla Firefox,,Male,CA,Premium,English,10.46,No,0.0,Others
2017-03-21 00:03:57.485,1858,TCP  ,81.97.45.219,1634,Mozilla Firefox,,Female,US,Premium,English,143.36,No,0.0,Credit Card
2017-03-21 00:06:02.503,2668,TCP  ,81.97.76.75,46,Mozilla Firefox,,Male,IN,Premium,English,107.52,No,0.0,Debit Card
2017-03-21 00:06:02.503,4393,TCP  ,81.99.242.240,40,Mozilla Firefox,,Female,US,Premium,English,600.16,No,0.0,Others
2017-03-21 00:06:11.986,2388,TCP  ,82.0.8.18,40,Mozilla Firefox,,Female,RU,Premium,English,143.36,No,0.0,Debit Card
2017-03-21 00:06:11.986,2062,TCP  ,82.1.120.71,46,Android App,,Female,KR,Premium,English,40.66,No,0.0,Cash
2017-03-21 00:06:47.842,3304,TCP  ,82.1.124.193,420,Android App,,Female,IT,Premium,English,121.98,No,0.0,Others
2017-03-21 00:06:47.842,3766,TCP  ,82.102.14.132,1599,Android App,,Female,CH,Premium,English,1800.51,No,0.0,Credit Card
2017-03-21 00:01:40.599,1823,TCP  ,82.102.14.132,132,Android App,,Male,AR,Normal,English,121.98,No,0.0,Cash
2017-03-21 00:01:40.599,1997,TCP  ,82.109.66.187,190,Android App,,Female,IT,Normal,English,5.23,No,0.0,Debit Card
2017-03-21 00:07:02.088,4657,TCP  ,82.109.66.190,46,Android App,,Female,GB,Premium,English,26.15,No,0.0,Others
2017-03-21 00:07:02.088,2833,TCP  ,82.112.130.106,40,Android App,,Female,CH,Premium,English,0.0,Yes,1140.304,Cash
2017-03-21 00:03:53.293,4410,TCP  ,82.112.140.153,2279,Android App,,Female,AU,Premium,English,0.0,Yes,31.815,Credit Card
2017-03-21 00:03:53.293,1739,TCP  ,82.112.156.143,4333,Android App,,Female,RU,Premium,English,0.0,Yes,25.088,Cash
2017-03-21 00:04:40.246,2862,TCP  ,82.112.194.234,702,Android App,,Female,US,Normal,italian,15.69,No,0.0,Cash
2017-03-21 00:04:40.246,3518,TCP  ,82.113.121.81,586,Android App,,Male,DE,Normal,English,15.69,No,0.0,Others
2017-03-21 00:04:40.246,3645,TCP  ,82.113.99.1764,556,Android App,,Female,US,Normal,German,5250.0,No,0.0,Others
2017-03-21 00:04:40.246,1646,TCP  ,82.113.99.1901,515,Android App,,Male,FI,Normal,English,0.0,Yes,15.69,Credit Card
2017-03-21 00:04:40.554,4081,TCP  ,82.114.168.165,702,Android App,,Male,IT,Normal,Arabic,75.75,No,0.0,Cash
2017-03-21 00:04:40.554,2846,TCP  ,82.117.179.45,586,Android App,,Female,JP,Normal,Russian,60.6,No,0.0,Debit Card
2017-03-21 00:04:40.554,4488,TCP  ,82.117.226.80,556,Android App,,Female,US,Normal,Russian,26.15,No,0.0,Cash
2017-03-21 00:04:40.554,3083,TCP  ,82.117.251.46,515,Android App,,Male,US,Normal,Russian,0.0,Yes,24.633,Cash
2017-03-21 00:07:43.135,1912,TCP  ,82.120.204.24,40,Android App,,Male,CN,Premium,French,600.16,No,0.0,Debit Card
2017-03-21 00:07:43.135,3681,TCP  ,82.12.157.248,46,Android App,,Female,PE,Premium,English,203.3,No,0.0,Cash
2017-03-21 00:04:37.888,2793,TCP  ,82.125.231.151,2227,Android App,,Female,IN,Premium,English,203.3,No,0.0,Credit Card
2017-03-21 00:04:37.888,1841,TCP  ,82.127.2.223,3278,Android App,,Female,AR,Premium,English,81.32,No,0.0,Cash
2017-03-21 00:05:42.979,3732,TCP  ,82.13.157.71,2163,Android App,,Female,IT,Premium,English,0.0,Yes,1620.459,Cash
2017-03-21 00:05:42.979,2773,TCP  ,82.13.216.89,3145,Chrome,,Female,PL,Premium,English,45.45,No,0.0,Others
2017-03-21 00:06:16.064,4730,UDP  ,82.131.81.245,377,Mozilla Firefox,,Male,IT,Premium,Spanish,71.68,No,0.0,Others
2017-03-21 00:06:16.064,4272,UDP  ,82.131.88.215,328,Mozilla Firefox,,Female,JP,Premium,Spanish,10.46,No,0.0,Cash
2017-03-21 00:09:30.731,1844,TCP  ,82.132.184.179,40,Mozilla Firefox,,Female,AU,Premium,English,600.16,No,0.0,Others
2017-03-21 00:09:30.731,3917,TCP  ,82.132.186.70,46,Mozilla Firefox,,Male,AU,Premium,English,15.69,No,0.0,Debit Card
2017-03-21 00:06:40.214,1867,TCP  ,82.132.187.257,561,Mozilla Firefox,,Female,US,Normal,English,30.3,No,0.0,Cash
2017-03-21 00:06:40.214,3995,TCP  ,82.132.212.104,589,Mozilla Firefox,,Male,KR,Normal,English,2400.68,No,0.0,Cash
2017-03-21 00:06:40.216,4223,TCP  ,82.132.215.1629,1725,Mozilla Firefox,,Male,RU,Normal,English,2400.68,No,0.0,Credit Card
2017-03-21 00:06:40.216,2067,TCP  ,82.132.215.1756,579,Mozilla Firefox,,Male,IT,Normal,English,10.46,No,0.0,Cash
2017-03-21 00:06:40.599,4750,TCP  ,82.132.217.19,561,Mozilla Firefox,,Male,JP,Normal,English,40.66,No,0.0,Credit Card
2017-03-21 00:06:40.599,2670,TCP  ,82.132.219.105,589,Mozilla Firefox,,Male,IN,Normal,English,40.66,No,0.0,Cash
2017-03-21 00:05:45.089,3432,TCP  ,82.132.220.2232,361,Android App,,Male,CA,Premium,English,900.24,No,0.0,Credit Card
2017-03-21 00:05:45.089,3428,TCP  ,82.132.220.2408,5625,Chrome,,Female,IT,Premium,English,179.2,No,0.0,Cash
2017-03-21 00:10:08.918,1506,TCP  ,82.132.221.190,40,Chrome,,Male,DE,Premium,English,600.16,No,0.0,Cash
2017-03-21 00:10:08.918,1956,TCP  ,82.132.223.122,46,Chrome,,Female,RU,Premium,English,35.84,No,0.0,Cash
2017-03-21 00:10:16.313,3631,TCP  ,82.132.224.980,182,Chrome,,Female,US,Premium,English,1500.4,No,0.0,Cash
2017-03-21 00:10:16.313,2009,TCP  ,82.132.224.1060,349,Chrome,,Female,US,Premium,English,40.66,No,0.0,Cash
2017-03-21 00:08:35.847,3668,TCP  ,82.132.228.1344,225,Chrome,,Male,US,Premium,English,26.15,No,0.0,Debit Card
2017-03-21 00:08:35.847,3441,TCP  ,82.132.228.1449,5673,IOS App,,Female,IT,Premium,English,900.24,No,0.0,Cash
2017-03-21 00:07:40.246,3920,TCP  ,82.132.230.10,556,IOS App,,Female,IT,Normal,English,1500.4,No,0.0,Debit Card
2017-03-21 00:07:40.246,1998,TCP  ,82.132.230.201,515,IOS App,,Male,AR,Normal,English,900.24,No,0.0,Others
2017-03-21 00:07:40.246,1598,TCP  ,82.132.230.62,702,IOS App,,Male,JP,Normal,English,107.52,No,0.0,Debit Card
2017-03-21 00:07:40.246,4900,TCP  ,82.132.232.2167,586,IOS App,,Female,IN,Normal,English,35.84,No,0.0,Debit Card
2017-03-21 00:07:40.552,4076,TCP  ,82.132.232.2337,556,IOS App,,Male,IT,Normal,English,60.6,No,0.0,Debit Card
2017-03-21 00:07:40.552,3508,TCP  ,82.132.235.180,515,IOS App,,Male,AT,Normal,English,26.15,No,0.0,Others
2017-03-21 00:07:40.552,3266,TCP  ,82.132.235.226,702,Microsoft Edge,,Male,CH,Normal,English,900.24,No,0.0,Cash
2017-03-21 00:07:40.552,2967,TCP  ,82.132.235.242,586,Microsoft Edge,,Male,CA,Normal,English,2100.0,No,0.0,Cash
2017-03-21 00:07:41.650,2812,TCP  ,82.132.238.956,639,Microsoft Edge,,Female,RU,Normal,French,900.24,No,0.0,Debit Card
2017-03-21 00:07:41.650,1958,TCP  ,82.132.238.1022,614,Microsoft Edge,,Female,IT,Normal,English,30.3,No,0.0,Credit Card
2017-03-21 00:07:41.986,4058,TCP  ,82.132.239.105,639,Microsoft Edge,,Female,IT,Normal,English,58.65,No,0.0,Debit Card
2017-03-21 00:07:41.986,2360,TCP  ,82.132.243.1810,614,Microsoft Edge,,Male,US,Normal,English,30.3,No,0.0,Credit Card
2017-03-21 00:07:52.878,3823,TCP  ,82.132.243.1951,2267,Safari,,Female,US,Premium,English,162.64,No,0.0,Credit Card
2017-03-21 00:07:52.878,4802,TCP  ,82.132.245.89,3185,Safari,,Female,IT,Premium,English,5250.0,No,0.0,Cash
2017-03-21 00:11:03.475,2331,TCP  ,82.132.246.1121,2157,Safari,,Male,IT,Premium,English,179.2,No,0.0,Credit Card
2017-03-21 00:11:03.475,4434,TCP  ,82.132.246.1190,3249,Safari,,Female,AU,Premium,English,179.2,No,0.0,Credit Card
2017-03-21 00:11:33.887,1534,TCP  ,82.135.206.201,46,Others,,Female,IT,Premium,English,75.75,No,0.0,Cash
2017-03-21 00:11:33.887,2059,TCP  ,82.135.237.83,40,Others,,Male,RU,Premium,English,203.3,No,0.0,Cash
2017-03-21 00:06:38.232,2880,TCP  ,82.135.244.148,335,Others,,Male,IT,Premium,English,900.24,No,0.0,Credit Card
2017-03-21 00:06:38.232,4752,TCP  ,82.140.178.51,4445,Others,,Female,PL,Premium,English,1500.4,No,0.0,Cash
2017-03-21 00:08:55.046,4751,TCP  ,82.140.211.18,2267,Others,,Female,US,Premium,Russian,15.69,No,0.0,Debit Card
2017-03-21 00:08:55.046,3513,TCP  ,82.14.114.212,3249,Others,,Female,JP,Premium,English,203.3,No,0.0,Cash
2017-03-21 00:12:08.892,4638,TCP  ,82.14.136.166,2157,Others,,Female,JP,Premium,English,10.46,No,0.0,Cash
2017-03-21 00:12:08.892,2502,TCP  ,82.144.203.38,3249,Others,,Female,IT,Premium,Russian,81.32,No,0.0,Cash
2017-03-21 00:12:14.296,3807,TCP  ,82.145.208.36,262,Others,,Male,JP,Premium,English,5.23,No,0.0,Cash
2017-03-21 00:12:14.296,2953,TCP  ,82.145.208.40,277,Others,,Female,US,Premium,French,0.0,Yes,450.12,Debit Card
2017-03-21 00:09:59.010,4630,TCP  ,82.145.208.50,2163,Safari,,Male,IT,Premium,English,0.0,Yes,16.422,Others
2017-03-21 00:09:59.010,4372,TCP  ,82.145.208.81,3185,Safari,,Male,PL,Premium,French,107.52,No,0.0,Credit Card
2017-03-21 00:13:10.964,3056,TCP  ,82.145.209.1313,2157,Safari,,Female,AT,Premium,Spanish,900.24,No,0.0,Credit Card
2017-03-21 00:13:10.964,2371,TCP  ,82.145.209.1417,3249,Safari,,Female,AU,Premium,swahili,40.66,No,0.0,Debit Card
2017-03-21 00:13:12.601,4574,TCP  ,82.145.210.382,3249,Safari,,Female,AU,Premium,English,15.69,No,0.0,Credit Card
2017-03-21 00:13:12.601,1622,TCP  ,82.145.210.389,2261,Safari,,Female,IT,Premium,English,900.24,No,0.0,Cash
2017-03-21 00:10:40.246,3003,TCP  ,82.145.210.396,556,IOS App,,Female,US,Normal,English,0.0,Yes,91.485,Cash
2017-03-21 00:10:40.246,4350,TCP  ,82.145.211.182,515,Microsoft Edge,,Female,CA,Normal,Spanish,58.65,No,0.0,Debit Card
2017-03-21 00:10:40.246,3647,TCP  ,82.145.211.183,702,Microsoft Edge,,Female,AR,Normal,English,35.19,No,0.0,Debit Card
2017-03-21 00:10:40.246,3404,TCP  ,82.145.211.195,586,Microsoft Edge,,Female,CN,Normal,German,203.3,No,0.0,Cash
2017-03-21 00:10:40.552,2334,TCP  ,82.145.211.206,702,IOS App,,Female,PL,Normal,French,900.24,No,0.0,Debit Card
2017-03-21 00:10:40.552,4163,TCP  ,82.145.211.218,586,IOS App,,Female,US,Normal,English,900.24,No,0.0,Others
2017-03-21 00:10:40.552,4149,TCP  ,82.145.216.198,556,IOS App,,Male,CA,Normal,English,203.3,No,0.0,Cash
2017-03-21 00:10:40.552,4931,TCP  ,82.145.218.157,515,IOS App,,Female,CA,Normal,English,40.66,No,0.0,Cash
2017-03-21 00:10:44.269,2123,TCP  ,82.145.219.114,1678,IOS App,,Female,CH,Premium,French,0.0,Yes,1425.38,Cash
2017-03-21 00:10:44.269,2941,TCP  ,82.145.219.121,2545,Chrome,,Female,CH,Premium,French,40.66,No,0.0,Cash
2017-03-21 00:09:23.306,4669,TCP  ,82.145.219.131,268,Chrome,,Female,IT,Premium,Spanish,20.92,No,0.0,Cash
2017-03-21 00:09:23.306,4756,TCP  ,82.145.219.139,281,Chrome,,Female,MX,Premium,French,600.16,No,0.0,Debit Card
2017-03-21 00:11:27.835,3412,TCP  ,82.145.219.152,3185,Chrome,,Female,GB,Premium,English,0.0,Yes,1425.38,Cash
2017-03-21 00:11:27.835,3781,TCP  ,82.145.219.164,2267,Chrome,,Male,IT,Premium,English,600.16,No,0.0,Others
2017-03-21 00:11:40.214,2973,TCP  ,82.145.219.176,561,Chrome,,Male,US,Normal,English,11.73,No,0.0,Credit Card
2017-03-21 00:11:40.214,1513,TCP  ,82.145.219.178,589,Chrome,,Female,IT,Normal,French,600.16,No,0.0,Cash
2017-03-21 00:11:40.216,4637,TCP  ,82.145.219.178,1725,Chrome,,Female,IT,Normal,English,10.46,No,0.0,Credit Card
2017-03-21 00:11:40.216,4940,TCP  ,82.145.219.184,579,Chrome,,Female,CH,Normal,English,179.2,No,0.0,Cash
2017-03-21 00:11:40.599,3224,TCP  ,82.145.219.186,561,Chrome,,Female,CA,Normal,Russian,203.3,No,0.0,Cash
2017-03-21 00:11:40.599,2617,TCP  ,82.145.219.71,589,Others,,Female,IN,Normal,English,121.98,No,0.0,Credit Card
2017-03-21 00:11:37.020,4602,TCP  ,82.145.219.74,3185,Others,,Male,IT,Premium,English,162.64,No,0.0,Credit Card
2017-03-21 00:11:37.020,3331,TCP  ,82.145.219.80,2371,Others,,Male,IT,Premium,French,1800.51,No,0.0,Credit Card
2017-03-21 00:11:46.533,4913,TCP  ,82.145.220.101,3185,Others,,Female,IT,Premium,English,45.45,No,0.0,Cash
2017-03-21 00:11:46.533,4483,TCP  ,82.145.220.138,2267,Others,,Female,IT,Premium,swahili,179.2,No,0.0,Cash
2017-03-21 00:15:04.757,3242,TCP  ,82.145.220.145,46,Others,,Female,PL,Premium,English,5.23,No,0.0,Credit Card
2017-03-21 00:15:04.757,4323,TCP  ,82.145.220.156,40,Mozilla Firefox,,Female,FI,Premium,Russian,143.36,No,0.0,Credit Card
2017-03-21 00:11:55.699,1584,TCP  ,82.145.220.158,3185,Mozilla Firefox,,Female,US,Premium,Russian,0.0,Yes,8.211,Cash
2017-03-21 00:11:55.699,3857,TCP  ,82.145.220.165,2319,Mozilla Firefox,,Male,KR,Premium,English,143.36,No,0.0,Cash
2017-03-21 00:12:06.462,3876,TCP  ,82.145.220.173,3185,Mozilla Firefox,,Male,KR,Premium,Spanish,162.64,No,0.0,Cash
2017-03-21 00:12:06.462,3707,TCP  ,82.145.220.210,2319,Mozilla Firefox,,Female,US,Premium,English,1500.4,No,0.0,Credit Card
2017-03-21 00:15:10.085,2458,TCP  ,82.145.220.211,292,Mozilla Firefox,,Female,IT,Premium,English,2100.0,No,0.0,Credit Card
2017-03-21 00:15:10.085,2605,TCP  ,82.145.220.211,507,Android App,,Male,PE,Premium,English,81.32,No,0.0,Credit Card
2017-03-21 00:12:16.491,4692,TCP  ,82.145.220.230,3185,Android App,,Female,IT,Premium,English,5.23,No,0.0,Cash
2017-03-21 00:12:16.491,2803,TCP  ,82.145.220.241,2371,Android App,,Female,RU,Premium,English,179.2,No,0.0,Credit Card
2017-03-21 00:11:13.943,3316,TCP  ,82.145.220.253,315,Android App,,Male,AR,Premium,Russian,26.15,No,0.0,Credit Card
2017-03-21 00:11:13.943,2195,TCP  ,82.145.220.26,5673,Android App,,Female,AT,Premium,English,1500.4,No,0.0,Others
2017-03-21 00:12:25.979,3830,TCP  ,82.145.220.30,3185,Android App,,Female,AT,Premium,nepali,30.3,No,0.0,Debit Card
2017-03-21 00:12:25.979,4047,TCP  ,82.145.220.40,2267,Android App,,Female,CH,Premium,Russian,1500.4,No,0.0,Cash
2017-03-21 00:15:35.806,3601,TCP  ,82.145.220.81,46,Android App,,Female,KR,Premium,French,71.68,No,0.0,Credit Card
2017-03-21 00:15:35.806,2340,TCP  ,82.145.220.91,40,Android App,,Female,CN,Premium,Russian,600.17,No,0.0,Cash
2017-03-21 00:15:34.836,4398,TCP  ,82.145.220.97,2273,Android App,,Female,CN,Premium,English,35.84,No,0.0,Others
2017-03-21 00:15:34.836,2135,TCP  ,82.145.220.99,3369,Android App,,Male,CH,Premium,English,600.16,No,0.0,Cash
2017-03-21 00:12:35.159,4950,TCP  ,82.145.221.112,3185,Android App,,Female,GB,Premium,English,162.64,No,0.0,Credit Card
2017-03-21 00:12:35.159,2517,TCP  ,82.145.221.12,2267,Android App,,Male,RU,Premium,English,900.24,No,0.0,Cash
2017-03-21 00:12:44.185,2145,TCP  ,82.145.221.131,3185,Android App,,Female,CN,Premium,Russian,20.92,No,0.0,Credit Card
2017-03-21 00:12:44.185,3827,TCP  ,82.145.221.136,2283,Android App,,Female,CA,Premium,English,10.46,No,0.0,Credit Card
2017-03-21 00:12:53.989,4858,TCP  ,82.145.221.14,3185,Android App,,Male,CH,Premium,English,162.64,No,0.0,Cash
2017-03-21 00:12:53.989,1989,TCP  ,82.145.221.168,2267,Android App,,Male,GB,Premium,English,162.64,No,0.0,Cash
2017-03-21 00:13:03.105,4714,TCP  ,82.145.221.18,3185,Android App,,Male,IT,Premium,Russian,35.84,No,0.0,Debit Card
2017-03-21 00:13:03.105,2930,TCP  ,82.145.221.201,2267,Android App,,Female,CN,Premium,English,15.69,No,0.0,Cash
2017-03-21 00:14:14.926,4598,TCP  ,82.145.221.212,277,Android App,,Female,PE,Premium,English,0.0,Yes,19.6125,Cash
2017-03-21 00:14:14.926,4080,TCP  ,82.145.221.214,5613,Android App,,Female,US,Premium,Russian,121.98,No,0.0,Debit Card
2017-03-21 00:13:22.575,1557,TCP  ,82.145.221.233,3185,Android App,,Male,IT,Premium,English,121.98,No,0.0,Others
2017-03-21 00:13:22.575,1837,TCP  ,82.145.221.233,2267,Chrome,,Female,US,Premium,English,30.3,No,0.0,Credit Card
2017-03-21 00:16:30.575,4720,TCP  ,82.145.221.240,2273,Mozilla Firefox,,Female,IT,Premium,English,3000.85,No,0.0,Debit Card
2017-03-21 00:16:30.575,2302,TCP  ,82.145.221.251,3369,Mozilla Firefox,,Female,CN,Premium,English,35.19,No,0.0,Cash
2017-03-21 00:13:40.246,3022,TCP  ,82.145.221.34,702,Mozilla Firefox,,Male,US,Normal,English,1800.51,No,0.0,Credit Card
2017-03-21 00:13:40.246,3367,TCP  ,82.145.221.35,586,Mozilla Firefox,,Female,US,Normal,nepali,0.0,Yes,114.688,Cash
2017-03-21 00:13:40.246,3627,TCP  ,82.145.221.63,556,Mozilla Firefox,,Female,US,Normal,English,26.15,No,0.0,Credit Card
2017-03-21 00:13:40.246,2051,TCP  ,82.145.221.78,515,Mozilla Firefox,,Male,SE,Normal,English,0.0,Yes,7.322,Cash
2017-03-21 00:13:40.556,3292,TCP  ,82.145.221.84,702,Mozilla Firefox,,Male,RU,Normal,English,203.3,No,0.0,Credit Card
2017-03-21 00:13:40.556,1529,TCP  ,82.145.221.8,540,Mozilla Firefox,,Male,CN,Normal,English,2100.0,No,0.0,Others
2017-03-21 00:13:40.556,3135,TCP  ,82.145.221.91,556,Mozilla Firefox,,Male,NO,Normal,English,600.16,No,0.0,Credit Card
2017-03-21 00:13:40.556,4222,TCP  ,82.145.221.97,515,Mozilla Firefox,,Female,IN,Normal,English,26.15,No,0.0,Cash
2017-03-21 00:13:41.752,2387,TCP  ,82.145.221.99,639,Android App,,Female,IT,Normal,Arabic,40.66,No,0.0,Credit Card
2017-03-21 00:13:41.752,4481,TCP  ,82.145.222.107,614,Chrome,,Female,IT,Normal,Russian,121.98,No,0.0,Debit Card
2017-03-21 00:13:32.202,3634,TCP  ,82.145.222.129,3185,Chrome,,Male,PL,Premium,English,121.98,No,0.0,Cash
2017-03-21 00:13:32.202,2484,TCP  ,82.145.222.132,2283,Chrome,,Male,JP,Premium,English,600.16,No,0.0,Credit Card
2017-03-21 00:13:42.147,3218,TCP  ,82.145.222.177,639,Chrome,,Female,CH,Normal,Spanish,58.65,No,0.0,Credit Card
2017-03-21 00:13:42.147,4684,TCP  ,82.145.222.193,614,Chrome,,Female,US,Normal,French,0.0,Yes,450.12,Debit Card
2017-03-21 00:13:42.116,4840,TCP  ,82.145.222.198,3185,Chrome,,Male,IT,Premium,nepali,107.52,No,0.0,Credit Card
