accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
2017-03-15 00:02:48.650,3291,TCP  ,1.39.25.191,556,Android App,30,Female,CH,Normal,Spanish,12.96,No,0.0,Others
2017-03-15 00:02:48.650,4131,TCP  ,1.39.25.244,515,Android App,25,Female,US,Normal,Spanish,53.34,No,0.0,Debit Card
2017-03-15 00:02:48.651,3856,TCP  ,1.39.25.40,702,Android App,29,Female,RU,Normal,Spanish,32.96,No,0.0,Debit Card
2017-03-15 00:02:48.651,3019,TCP  ,1.39.26.137,586,Android App,19,Female,US,Normal,Spanish,5.682,No,0.0,Debit Card
2017-03-15 00:02:39.477,2802,TCP  ,1.39.26.141,2163,Android App,62,Male,US,Premium,Spanish,96.53,No,0.0,Others
2017-03-15 00:02:39.477,1843,TCP  ,1.39.26.201,3185,Android App,39,Male,JP,Premium,Spanish,51.312,No,0.0,Cash
2017-03-15 00:02:49.707,4351,TCP  ,1.39.26.209,1726,Android App,33,Female,AU,Normal,Spanish,77.88,No,0.0,Cash
2017-03-15 00:02:49.707,3363,TCP  ,1.39.26.20,579,Android App,26,Female,CA,Normal,Spanish,64.624,No,0.0,Debit Card
2017-03-15 00:02:49.712,4917,TCP  ,1.39.26.32,639,Android App,43,Male,NO,Normal,Spanish,95.976,No,0.0,Credit Card
2017-03-15 00:02:49.712,4181,TCP  ,1.39.26.55,614,Android App,40,Female,CH,Normal,Spanish,0.0,Yes,2315.5,Debit Card
2017-03-15 00:05:33.302,2853,TCP  ,1.39.27.105,2985,Android App,55,Male,RU,Premium,Spanish,23.92,No,0.0,Credit Card
2017-03-15 00:05:33.302,1711,TCP  ,1.39.27.140,2871,Android App,24,Female,SE,Premium,Spanish,238.896,No,0.0,Credit Card
2017-03-15 00:04:28.123,4073,TCP  ,1.39.27.164,717,Chrome,24,Male,IT,Premium,Spanish,102.36,No,0.0,Cash
2017-03-15 00:04:28.123,4310,TCP  ,1.39.27.165,4445,Mozilla Firefox,30,Female,US,Premium,Spanish,36.882,No,0.0,Credit Card
2017-03-15 00:02:48.741,4129,TCP  ,1.39.27.18,2215,Mozilla Firefox,34,Male,CA,Premium,Spanish,74.112,No,0.0,Credit Card
2017-03-15 00:02:48.741,3516,TCP  ,1.39.36.16,3145,Mozilla Firefox,64,Female,DE,Premium,Spanish,27.992,No,0.0,Cash
2017-03-15 00:03:03.371,2465,UDP  ,1.39.37.140,76,Mozilla Firefox,57,Female,CA,Premium,Spanish,3.304,No,0.0,Cash
2017-03-15 00:03:03.371,3728,UDP  ,1.39.37.161,76,Mozilla Firefox,18,Male,JP,Premium,Spanish,339.96,No,0.0,Credit Card
2017-03-15 00:05:51.137,3472,TCP  ,1.39.37.232,3077,Mozilla Firefox,26,Female,JP,Premium,Spanish,41.96,No,0.0,Cash
2017-03-15 00:05:51.137,4281,TCP  ,1.39.37.93,3679,Mozilla Firefox,19,Female,GB,Premium,Spanish,75.96,No,0.0,Debit Card
2017-03-15 00:02:58.441,1642,TCP  ,1.39.38.235,2267,Mozilla Firefox,22,Female,IT,Premium,Spanish,27.24,No,0.0,Cash
2017-03-15 00:02:58.441,3000,TCP  ,1.39.38.243,3185,Mozilla Firefox,48,Male,AT,Premium,Spanish,40.096,No,0.0,Cash
2017-03-15 00:03:07.962,4260,TCP  ,1.39.38.254,2215,Mozilla Firefox,56,Female,IT,Premium,Spanish,4.72,No,0.0,Cash
2017-03-15 00:03:07.962,2470,TCP  ,1.39.38.254,3185,Android App,35,Male,CH,Premium,Spanish,23.976,No,0.0,Cash
2017-03-15 00:06:14.707,3293,TCP  ,1.39.38.6,104,Chrome,60,Female,IT,Premium,Spanish,130.464,No,0.0,Debit Card
2017-03-15 00:06:14.707,4372,TCP  ,1.39.39.167,80,Chrome,32,Female,MX,Premium,Spanish,787.53,No,0.0,Others
2017-03-15 00:02:40.762,2660,TCP  ,1.39.39.212,2625,Chrome,27,Male,IT,Premium,Spanish,157.794,No,0.0,Credit Card
2017-03-15 00:02:40.762,3236,TCP  ,1.39.39.2,1678,Chrome,56,Female,IT,Premium,Spanish,47.04,No,0.0,Credit Card
2017-03-15 00:03:19.407,2537,TCP  ,1.39.39.71,2625,Chrome,35,Male,KR,Premium,Spanish,30.84,No,0.0,Debit Card
2017-03-15 00:03:19.407,4741,TCP  ,1.39.40.114,1678,Chrome,68,Female,IT,Premium,Spanish,226.56,No,0.0,Credit Card
2017-03-15 00:03:14.077,2725,TCP  ,1.39.40.33,2163,IOS App,64,Female,PR,Premium,Spanish,115.02,No,0.0,Cash
2017-03-15 00:03:14.077,4082,TCP  ,1.39.47.91,3185,IOS App,60,Female,AU,Premium,Spanish,68.04,No,0.0,Cash
2017-03-15 00:03:21.906,4568,TCP  ,1.39.48.157,2625,IOS App,64,Male,US,Premium,Spanish,600.558,No,0.0,Debit Card
2017-03-15 00:03:21.906,4343,TCP  ,1.39.49.132,1678,IOS App,41,Female,IT,Premium,Spanish,617.7,No,0.0,Debit Card
2017-03-15 00:03:17.241,3718,TCP  ,1.39.49.182,2179,IOS App,30,Male,US,Premium,Spanish,2.388,No,0.0,Cash
2017-03-15 00:03:17.241,3462,TCP  ,1.39.49.28,3185,IOS App,40,Male,RU,Premium,Spanish,243.992,No,0.0,Debit Card
2017-03-15 00:06:39.635,2630,TCP  ,1.39.49.93,255,IOS App,29,Female,IT,Premium,Spanish,81.424,No,0.0,Others
2017-03-15 00:06:39.635,3562,TCP  ,1.39.50.171,2302,Microsoft Edge,25,Male,SE,Premium,Spanish,238.56,No,0.0,Cash
2017-03-15 00:03:36.995,3777,TCP  ,1.39.50.251,2319,Microsoft Edge,60,Female,AR,Premium,Spanish,59.97,No,0.0,Cash
2017-03-15 00:03:36.995,3122,TCP  ,1.39.51.102,3185,Microsoft Edge,42,Female,GB,Premium,Spanish,78.304,No,0.0,Cash
2017-03-15 00:06:39.285,1785,TCP  ,1.39.51.207,2985,Microsoft Edge,54,Male,IT,Premium,Spanish,21.456,No,0.0,Cash
2017-03-15 00:06:39.285,2917,TCP  ,1.39.51.238,2825,Microsoft Edge,50,Female,IT,Premium,Spanish,20.04,No,0.0,Cash
2017-03-15 00:03:46.683,3358,TCP  ,1.39.56.158,2319,Microsoft Edge,54,Male,CH,Premium,Spanish,35.44,No,0.0,Debit Card
2017-03-15 00:03:46.683,1570,TCP  ,1.39.56.5,3197,Safari,45,Female,US,Premium,Spanish,11.52,No,0.0,Cash
2017-03-15 00:03:58.098,1683,TCP  ,1.39.56.98,2439,Safari,40,Female,CN,Premium,Spanish,4.02,No,0.0,Others
2017-03-15 00:03:58.098,3563,TCP  ,1.39.57.47,3185,Safari,24,Male,GB,Premium,Spanish,76.176,No,0.0,Credit Card
2017-03-15 00:07:10.856,1600,TCP  ,1.39.60.164,46,Safari,40,Male,GB,Premium,Spanish,65.88,No,0.0,Cash
2017-03-15 00:07:10.856,3543,TCP  ,1.39.60.81,40,Others,32,Female,GB,Premium,Spanish,43.12,No,0.0,Credit Card
2017-03-15 00:06:57.407,1505,TCP  ,1.39.60.96,3309,Others,28,Female,DE,Premium,Spanish,82.8,No,0.0,Cash
2017-03-15 00:06:57.407,2073,TCP  ,1.39.61.155,2825,Others,22,Female,US,Premium,Spanish,8.82,No,0.0,Cash
2017-03-15 00:04:07.740,4712,TCP  ,1.39.61.172,2215,Others,21,Female,NO,Premium,Spanish,10.86,No,0.0,Credit Card
2017-03-15 00:04:07.740,2200,TCP  ,1.39.61.221,3185,Others,31,Female,DK,Premium,Spanish,143.7,No,0.0,Credit Card
2017-03-15 00:04:09.007,1604,TCP  ,1.39.61.223,2283,Others,61,Female,JP,Premium,Spanish,839.43,No,0.0,Credit Card
2017-03-15 00:04:09.007,3520,TCP  ,1.39.61.47,3185,Others,67,Female,IT,Premium,Spanish,671.93,No,0.0,Cash
2017-03-15 00:03:24.835,2688,TCP  ,1.39.63.207,2665,Others,52,Male,SE,Premium,Spanish,93.888,No,0.0,Cash
2017-03-15 00:03:24.835,1775,TCP  ,1.39.63.230,1724,Others,44,Male,DE,Premium,Spanish,384.45,No,0.0,Credit Card
2017-03-15 00:04:19.603,4038,TCP  ,1.39.84.223,2163,Others,48,Female,AU,Premium,Spanish,149.97,No,0.0,Credit Card
2017-03-15 00:04:19.603,4046,TCP  ,1.39.84.68,3185,Safari,53,Female,CA,Premium,Spanish,1951.84,No,0.0,Cash
2017-03-15 00:04:26.268,4951,TCP  ,1.39.85.5,2625,Safari,27,Male,CO,Premium,Spanish,171.55,No,0.0,Cash
2017-03-15 00:04:26.268,2599,TCP  ,1.39.86.224,1678,Safari,28,Female,US,Premium,Spanish,157.92,No,0.0,Cash
2017-03-15 00:04:39.470,3030,TCP  ,1.39.87.223,556,Safari,43,Female,RU,Normal,Spanish,203.184,No,0.0,Credit Card
2017-03-15 00:04:39.470,4776,TCP  ,1.39.87.60,515,Safari,54,Male,IT,Normal,Spanish,58.38,No,0.0,Credit Card
2017-03-15 00:04:39.512,3643,TCP  ,1.39.9.163,702,Safari,41,Male,DE,Normal,Spanish,105.52,No,0.0,Credit Card
2017-03-15 00:04:39.512,2257,TCP  ,1.39.96.253,586,IOS App,59,Female,US,Normal,Spanish,80.88,No,0.0,Cash
2017-03-15 00:04:35.123,1509,TCP  ,1.39.98.105,3185,Microsoft Edge,32,Female,CA,Premium,Spanish,6.63,No,0.0,Credit Card
2017-03-15 00:04:35.123,4941,TCP  ,1.39.99.120,2163,Microsoft Edge,41,Female,IT,Premium,Spanish,457.568,No,0.0,Credit Card
2017-03-15 00:04:38.489,4397,TCP  ,1.39.99.149,2163,Microsoft Edge,30,Female,AU,Premium,Spanish,14.62,No,0.0,Others
2017-03-15 00:04:38.489,4899,TCP  ,1.39.99.177,3185,IOS App,22,Male,US,Premium,Spanish,944.93,No,0.0,Debit Card
2017-03-15 00:04:44.369,3014,TCP  ,1.39.99.55,3185,IOS App,51,Female,RU,Premium,Spanish,5.98,No,0.0,Cash
2017-03-15 00:04:44.369,2448,TCP  ,1.40.214.141,2163,IOS App,23,Female,IT,Premium,Spanish,54.384,No,0.0,Credit Card
2017-03-15 00:04:57.452,3596,UDP  ,1.4.202.41,46,IOS App,40,Male,US,Premium,Spanish,28.4,No,0.0,Cash
2017-03-15 00:04:57.452,2096,ICMP ,1.46.128.201,57,IOS App,37,Male,IT,Premium,Spanish,27.68,No,0.0,Others
2017-03-15 00:04:47.728,3780,TCP  ,1.46.141.152,2383,Chrome,24,Female,IT,Premium,Spanish,9.936,No,0.0,Cash
2017-03-15 00:04:47.728,2045,TCP  ,1.46.36.55,3369,Chrome,22,Male,AT,Premium,Spanish,0.0,Yes,157.92,Credit Card
2017-03-15 00:05:57.443,2459,TCP  ,1.46.37.224,381,Chrome,61,Female,SE,Premium,Spanish,275.928,No,0.0,Cash
2017-03-15 00:05:57.443,1536,TCP  ,1.46.39.53,8681,Chrome,25,Female,CN,Premium,Spanish,1740.06,No,0.0,Credit Card
2017-03-15 00:03:43.040,4186,TCP  ,1.46.45.164,1035,Chrome,66,Female,CH,Premium,Spanish,32.064,No,0.0,Credit Card
2017-03-15 00:03:43.040,4165,TCP  ,1.46.46.135,8597,Chrome,59,Female,US,Premium,Spanish,177.98,No,0.0,Cash
2017-03-15 00:04:58.428,2474,TCP  ,1.46.47.99,2163,Chrome,38,Male,AU,Premium,Spanish,143.976,No,0.0,Cash
2017-03-15 00:04:58.428,3999,TCP  ,1.46.67.234,3185,Chrome,34,Male,IT,Premium,Spanish,20.94,No,0.0,Debit Card
2017-03-15 00:05:02.646,1597,TCP  ,1.47.138.14,2383,Chrome,26,Female,CH,Premium,Spanish,110.96,No,0.0,Cash
2017-03-15 00:05:02.646,3532,TCP  ,1.47.1.42,3317,Chrome,59,Female,US,Premium,Spanish,340.144,No,0.0,Cash
2017-03-15 00:05:04.635,3452,TCP  ,1.47.166.110,3185,Others,53,Female,RU,Premium,Spanish,52.448,No,0.0,Debit Card
2017-03-15 00:05:04.635,4170,TCP  ,1.47.197.135,2267,Others,23,Male,US,Premium,Spanish,20.16,No,0.0,Others
2017-03-15 00:08:02.927,3041,TCP  ,1.47.201.250,3093,Others,23,Female,AE,Premium,Spanish,97.264,No,0.0,Credit Card
2017-03-15 00:08:02.927,2140,TCP  ,1.47.222.209,2843,Others,66,Female,IT,Premium,Spanish,396.802,No,0.0,Debit Card
2017-03-15 00:04:29.647,2562,TCP  ,1.47.233.18,2625,Others,56,Female,IT,Premium,Spanish,15.88,No,0.0,Cash
2017-03-15 00:04:29.647,3551,TCP  ,1.47.235.38,1724,Others,38,Female,US,Premium,Spanish,3.28,No,0.0,Credit Card
2017-03-15 00:05:08.556,3567,TCP  ,1.47.5.179,2279,Mozilla Firefox,28,Male,CH,Premium,Spanish,24.816,No,0.0,Cash
2017-03-15 00:05:08.556,2687,TCP  ,1.47.73.144,3289,Mozilla Firefox,44,Female,CH,Premium,Spanish,408.744,No,0.0,Credit Card
2017-03-15 00:05:14.775,3889,TCP  ,1.48.232.57,3185,Mozilla Firefox,26,Female,IT,Premium,Spanish,503.96,No,0.0,Cash
2017-03-15 00:05:14.775,1781,TCP  ,1.49.103.43,2267,Mozilla Firefox,41,Female,AT,Premium,Spanish,149.95,No,0.0,Credit Card
2017-03-15 00:05:19.279,4070,TCP  ,1.52.179.86,2163,Mozilla Firefox,50,Male,IE,Premium,Spanish,29.0,No,0.0,Others
2017-03-15 00:05:19.279,4865,TCP  ,1.52.67.133,3237,Mozilla Firefox,23,Female,US,Premium,Spanish,0.0,No,0.0,Credit Card
2017-03-15 00:08:22.188,4763,TCP  ,1.52.67.133,3198,Android App,31,Female,US,Premium,Spanish,176.8,No,0.0,Cash
2017-03-15 00:08:22.188,2264,TCP  ,1.53.56.175,3079,Android App,26,Male,CA,Premium,Spanish,37.224,No,0.0,Credit Card
2017-03-15 00:05:29.135,3883,TCP  ,1.54.110.52,2267,Android App,56,Female,CH,Premium,Spanish,20.016,No,0.0,Debit Card
2017-03-15 00:05:29.135,3177,TCP  ,1.54.15.188,3185,Android App,34,Female,US,Premium,Spanish,899.136,No,0.0,Cash
2017-03-15 00:05:34.732,3016,TCP  ,1.54.239.15,3185,Android App,29,Female,NO,Premium,Spanish,71.76,No,0.0,Credit Card
2017-03-15 00:05:34.732,4397,TCP  ,1.54.28.94,2319,Android App,20,Female,IT,Premium,Spanish,51.84,No,0.0,Credit Card
2017-03-15 00:05:38.424,4549,TCP  ,1.55.133.2,2267,Android App,54,Female,IT,Premium,Spanish,626.352,No,0.0,Debit Card
2017-03-15 00:05:38.424,4358,TCP  ,1.55.192.223,3185,Android App,40,Male,CH,Premium,Spanish,19.9,No,0.0,Credit Card
2017-03-15 00:05:48.651,2247,TCP  ,1.55.197.136,556,Android App,40,Male,IT,Normal,Spanish,14.28,No,0.0,Cash
2017-03-15 00:05:48.651,2603,TCP  ,1.55.199.202,515,Android App,21,Male,IT,Normal,Spanish,0.0,Yes,408.744,Others
2017-03-15 00:05:48.651,3837,TCP  ,1.55.244.52,702,Android App,32,Female,JP,Normal,Spanish,0.0,Yes,503.96,Credit Card
2017-03-15 00:05:48.651,1991,TCP  ,1.55.245.52,586,Android App,47,Male,GB,Normal,Spanish,46.26,No,0.0,Cash
2017-03-15 00:08:40.521,3156,TCP  ,1.64.142.195,2209,Android App,41,Female,PE,Premium,Spanish,2.946,No,0.0,Credit Card
2017-03-15 00:08:40.521,3689,TCP  ,1.66.103.232,3237,Android App,33,Male,CA,Premium,Spanish,16.056,No,0.0,Cash
2017-03-15 00:05:44.132,2097,TCP  ,1.66.96.48,3185,Android App,67,Female,GB,Premium,Spanish,21.744,No,0.0,Cash
2017-03-15 00:05:44.132,4920,TCP  ,1.72.1.230,2267,Android App,37,Male,SE,Premium,Spanish,218.75,No,0.0,Debit Card
2017-03-15 00:05:18.000,1553,TCP  ,1.72.4.177,2625,Android App,38,Female,CA,Premium,Spanish,2.6,No,0.0,Credit Card
2017-03-15 00:05:18.000,4180,TCP  ,1.75.196.109,1678,Android App,28,Male,IT,Premium,Spanish,66.284,No,0.0,Cash
2017-03-15 00:05:48.246,1553,TCP  ,1.75.234.240,2163,Android App,38,Female,IT,Premium,Spanish,35.168,No,0.0,Cash
2017-03-15 00:05:48.246,3974,HTTP,1.75.239.141,3185,Android App,56,Female,IT,Premium,Spanish,444.768,No,0.0,Credit Card
2017-03-15 00:07:23.280,4008,HTTP,1.75.249.38,389,Android App,25,Male,CN,Premium,Spanish,83.92,No,0.0,Others
2017-03-15 00:07:23.280,4856,HTTP,1.75.252.102,6710,Android App,66,Male,IT,Premium,Spanish,131.98,No,0.0,Credit Card
2017-03-15 00:05:53.140,1892,HTTP,1.79.84.84,3185,Chrome,37,Female,US,Premium,Spanish,15.92,No,0.0,Credit Card
